"EffectiveDate";"Status";"SubService";"ExpressRoute";"Protocol";"Port";"Value";"Guid";"PublicationDate";"DescriptionIsParsable";"OperationType";"QuickDescription"
"5/1/2016 12:00:00 AM";"Required";"Skype for Business";"False";"TCP";"443";"131.253.139.128/25";"19fe8106-efa2-404c-bc40-2afe6018ef91";"3/29/2016 12:55:12 PM";"True";"Adding";"Adding 24 New IP_Sets"
"5/1/2016 12:00:00 AM";"Required";"Skype for Business";"False";"TCP";"443";"131.253.144.128/25";"19fe8106-efa2-404c-bc40-2afe6018ef91";"3/29/2016 12:55:12 PM";"True";"Adding";"Adding 24 New IP_Sets"
"5/1/2016 12:00:00 AM";"Required";"Skype for Business";"False";"TCP";"443";"131.253.166.64/26";"19fe8106-efa2-404c-bc40-2afe6018ef91";"3/29/2016 12:55:12 PM";"True";"Adding";"Adding 24 New IP_Sets"
"5/1/2016 12:00:00 AM";"Required";"Skype for Business";"False";"TCP";"443";"2a01:111:2047:2::/64";"19fe8106-efa2-404c-bc40-2afe6018ef91";"3/29/2016 12:55:12 PM";"True";"Adding";"Adding 24 New IP_Sets"
"5/1/2016 12:00:00 AM";"Required";"Skype for Business";"False";"TCP";"443";"2a01:111:2047:1::/64";"19fe8106-efa2-404c-bc40-2afe6018ef91";"3/29/2016 12:55:12 PM";"True";"Adding";"Adding 24 New IP_Sets"
"5/1/2016 12:00:00 AM";"Required";"Skype for Business";"False";"TCP";"443";"2a01:111:2048:2::/64";"19fe8106-efa2-404c-bc40-2afe6018ef91";"3/29/2016 12:55:12 PM";"True";"Adding";"Adding 24 New IP_Sets"
"5/1/2016 12:00:00 AM";"Required";"Skype for Business";"False";"TCP";"443";"2a01:111:2048:1::/64";"19fe8106-efa2-404c-bc40-2afe6018ef91";"3/29/2016 12:55:12 PM";"True";"Adding";"Adding 24 New IP_Sets"
"5/1/2016 12:00:00 AM";"Required";"Skype for Business";"False";"TCP";"443";"2a01:111:f406:3406::/64";"19fe8106-efa2-404c-bc40-2afe6018ef91";"3/29/2016 12:55:12 PM";"True";"Adding";"Adding 24 New IP_Sets"
"5/1/2016 12:00:00 AM";"Required";"Skype for Business";"False";"TCP";"443";"2a01:111:f406:3405::/64";"19fe8106-efa2-404c-bc40-2afe6018ef91";"3/29/2016 12:55:12 PM";"True";"Adding";"Adding 24 New IP_Sets"
"5/1/2016 12:00:00 AM";"Required";"Skype for Business";"False";"TCP";"443";"2a01:111:200f:11::/64";"19fe8106-efa2-404c-bc40-2afe6018ef91";"3/29/2016 12:55:12 PM";"True";"Adding";"Adding 24 New IP_Sets"
"5/1/2016 12:00:00 AM";"Required";"Skype for Business";"False";"TCP";"443";"2a01:111:200f:10::/64";"19fe8106-efa2-404c-bc40-2afe6018ef91";"3/29/2016 12:55:12 PM";"True";"Adding";"Adding 24 New IP_Sets"
"5/1/2016 12:00:00 AM";"Required";"Skype for Business";"False";"TCP";"443";"13.107.8.0/24";"19fe8106-efa2-404c-bc40-2afe6018ef91";"3/29/2016 12:55:12 PM";"True";"Adding";"Adding 24 New IP_Sets"
"5/1/2016 12:00:00 AM";"Required";"Skype for Business";"False";"TCP";"443";"104.44.195.0/24";"19fe8106-efa2-404c-bc40-2afe6018ef91";"3/29/2016 12:55:12 PM";"True";"Adding";"Adding 24 New IP_Sets"
"5/1/2016 12:00:00 AM";"Required";"Skype for Business";"False";"TCP";"443";"104.44.200.0/24";"19fe8106-efa2-404c-bc40-2afe6018ef91";"3/29/2016 12:55:12 PM";"True";"Adding";"Adding 24 New IP_Sets"
"5/1/2016 12:00:00 AM";"Required";"Skype for Business";"False";"TCP";"443";"104.44.201.0/24";"19fe8106-efa2-404c-bc40-2afe6018ef91";"3/29/2016 12:55:12 PM";"True";"Adding";"Adding 24 New IP_Sets"
"5/1/2016 12:00:00 AM";"Required";"Exchange Online";"False";"TCP";"80 & 443";"157.56.24.0/25";"afe6017e-f910-45df-b303-bfd5019fe710";"3/29/2016 7:44:28 PM";"True";"Adding";"Adding 7 New IP_Sets"
"5/1/2016 12:00:00 AM";"Required";"Exchange Online";"False";"TCP";"80 & 443";"157.56.96.16/28";"afe6017e-f910-45df-b303-bfd5019fe710";"3/29/2016 7:44:28 PM";"True";"Adding";"Adding 7 New IP_Sets"
"5/1/2016 12:00:00 AM";"Required";"Exchange Online";"False";"TCP";"80 & 443";"157.56.96.224/29";"afe6017e-f910-45df-b303-bfd5019fe710";"3/29/2016 7:44:28 PM";"True";"Adding";"Adding 7 New IP_Sets"
"5/1/2016 12:00:00 AM";"Required";"Exchange Online";"False";"TCP";"80 & 443";"157.56.96.232/29";"afe6017e-f910-45df-b303-bfd5019fe710";"3/29/2016 7:44:28 PM";"True";"Adding";"Adding 7 New IP_Sets"
"5/1/2016 12:00:00 AM";"Required";"Exchange Online";"False";"TCP";"80 & 443";"157.56.106.128/28";"afe6017e-f910-45df-b303-bfd5019fe710";"3/29/2016 7:44:28 PM";"True";"Adding";"Adding 7 New IP_Sets"
"5/1/2016 12:00:00 AM";"Required";"Exchange Online";"False";"TCP";"80 & 443";"157.56.232.0/21";"afe6017e-f910-45df-b303-bfd5019fe710";"3/29/2016 7:44:28 PM";"True";"Adding";"Adding 7 New IP_Sets"
"5/1/2016 12:00:00 AM";"Required";"Exchange Online";"False";"TCP";"80 & 443";"157.56.240.0/20";"afe6017e-f910-45df-b303-bfd5019fe710";"3/29/2016 7:44:28 PM";"True";"Adding";"Adding 7 New IP_Sets"
"5/1/2016 12:00:00 AM";"Required";"Skype for Business";"False";;;"131.253.128.0/19";"8106dfa3-04cf-4c40-a9fe-7017ef9205df";"4/1/2016 1:30:52 PM";"True";"Adding";"Adding 2 New IP_Sets"
"5/1/2016 12:00:00 AM";"Required";"Skype for Business";"False";;;"131.253.160.0/20";"8106dfa3-04cf-4c40-a9fe-7017ef9205df";"4/1/2016 1:30:52 PM";"True";"Adding";"Adding 2 New IP_Sets"
;;;;;;"N/A";"c8780112-60d2-4b59-8181-9ce7b39d20b2";"4/1/2016 1:30:52 PM";"False";"Unknown";"Unknown - read description"
"4/7/2016 12:00:00 AM";"Required";"Office Online";"False";"TCP";"443";"13.69.187.20";"5b855744-64ce-4788-887d-64c4aab79946";"4/5/2016 6:27:42 PM";"True";"Adding";"Adding 19 New IP_Sets"
"4/7/2016 12:00:00 AM";"Required";"Office Online";"False";"TCP";"443";"13.92.126.26";"5b855744-64ce-4788-887d-64c4aab79946";"4/5/2016 6:27:42 PM";"True";"Adding";"Adding 19 New IP_Sets"
"4/7/2016 12:00:00 AM";"Required";"Office Online";"False";"TCP";"443";"23.103.183.15";"5b855744-64ce-4788-887d-64c4aab79946";"4/5/2016 6:27:42 PM";"True";"Adding";"Adding 19 New IP_Sets"
"4/7/2016 12:00:00 AM";"Required";"Office Online";"False";"TCP";"443";"40.112.215.106";"5b855744-64ce-4788-887d-64c4aab79946";"4/5/2016 6:27:42 PM";"True";"Adding";"Adding 19 New IP_Sets"
"4/7/2016 12:00:00 AM";"Required";"Office Online";"False";"TCP";"443";"40.121.80.219";"5b855744-64ce-4788-887d-64c4aab79946";"4/5/2016 6:27:42 PM";"True";"Adding";"Adding 19 New IP_Sets"
"4/7/2016 12:00:00 AM";"Required";"Office Online";"False";"TCP";"443";"104.40.225.204";"5b855744-64ce-4788-887d-64c4aab79946";"4/5/2016 6:27:42 PM";"True";"Adding";"Adding 19 New IP_Sets"
"4/7/2016 12:00:00 AM";"Required";"Office Online";"False";"TCP";"443";"104.214.38.136";"5b855744-64ce-4788-887d-64c4aab79946";"4/5/2016 6:27:42 PM";"True";"Adding";"Adding 19 New IP_Sets"
"4/7/2016 12:00:00 AM";"Required";"Office Online";"False";"TCP";"443";"134.170.27.86";"5b855744-64ce-4788-887d-64c4aab79946";"4/5/2016 6:27:42 PM";"True";"Adding";"Adding 19 New IP_Sets"
"4/7/2016 12:00:00 AM";"Required";"Office Online";"False";"TCP";"443";"134.170.48.20";"5b855744-64ce-4788-887d-64c4aab79946";"4/5/2016 6:27:42 PM";"True";"Adding";"Adding 19 New IP_Sets"
"4/7/2016 12:00:00 AM";"Required";"Office Online";"False";"TCP";"443";"134.170.48.22";"5b855744-64ce-4788-887d-64c4aab79946";"4/5/2016 6:27:42 PM";"True";"Adding";"Adding 19 New IP_Sets"
"4/7/2016 12:00:00 AM";"Required";"Office Online";"False";"TCP";"443";"134.170.65.86";"5b855744-64ce-4788-887d-64c4aab79946";"4/5/2016 6:27:42 PM";"True";"Adding";"Adding 19 New IP_Sets"
"4/7/2016 12:00:00 AM";"Required";"Office Online";"False";"TCP";"443";"134.170.170.86";"5b855744-64ce-4788-887d-64c4aab79946";"4/5/2016 6:27:42 PM";"True";"Adding";"Adding 19 New IP_Sets"
"4/7/2016 12:00:00 AM";"Required";"Office Online";"False";"TCP";"443";"168.63.99.250";"5b855744-64ce-4788-887d-64c4aab79946";"4/5/2016 6:27:42 PM";"True";"Adding";"Adding 19 New IP_Sets"
"4/7/2016 12:00:00 AM";"Required";"Office Online";"False";"TCP";"443";"40.126.236.216";"5b855744-64ce-4788-887d-64c4aab79946";"4/5/2016 6:27:42 PM";"True";"Adding";"Adding 19 New IP_Sets"
"4/7/2016 12:00:00 AM";"Required";"Office Online";"False";"TCP";"443";"40.127.79.139";"5b855744-64ce-4788-887d-64c4aab79946";"4/5/2016 6:27:42 PM";"True";"Adding";"Adding 19 New IP_Sets"
"4/7/2016 12:00:00 AM";"Required";"Office Online";"False";"TCP";"443";"104.211.103.207";"5b855744-64ce-4788-887d-64c4aab79946";"4/5/2016 6:27:42 PM";"True";"Adding";"Adding 19 New IP_Sets"
"4/7/2016 12:00:00 AM";"Required";"Office Online";"False";"TCP";"443";"104.211.229.230";"5b855744-64ce-4788-887d-64c4aab79946";"4/5/2016 6:27:42 PM";"True";"Adding";"Adding 19 New IP_Sets"
"4/7/2016 12:00:00 AM";"Required";"Office Online";"False";"TCP";"443";"40.74.130.243";"5b855744-64ce-4788-887d-64c4aab79946";"4/5/2016 6:27:42 PM";"True";"Adding";"Adding 19 New IP_Sets"
"4/7/2016 12:00:00 AM";"Required";"Office Online";"False";"TCP";"443";"13.71.155.176";"5b855744-64ce-4788-887d-64c4aab79946";"4/5/2016 6:27:42 PM";"True";"Adding";"Adding 19 New IP_Sets"
"4/7/2016 12:00:00 AM";"Required";"Office Online";"False";"TCP";"443";"23.102.157.61";"cb6df7e7-9ddb-49eb-a229-2967d0f506e7";"4/5/2016 6:27:42 PM";"True";"Removing";"Removing 4 Old IP_Sets"
"4/7/2016 12:00:00 AM";"Required";"Office Online";"False";"TCP";"443";"104.215.194.17";"cb6df7e7-9ddb-49eb-a229-2967d0f506e7";"4/5/2016 6:27:42 PM";"True";"Removing";"Removing 4 Old IP_Sets"
"4/7/2016 12:00:00 AM";"Required";"Office Online";"False";"TCP";"443";"204.79.197.204";"cb6df7e7-9ddb-49eb-a229-2967d0f506e7";"4/5/2016 6:27:42 PM";"True";"Removing";"Removing 4 Old IP_Sets"
"4/7/2016 12:00:00 AM";"Required";"Office Online";"False";"TCP";"443";"204.79.197.205";"cb6df7e7-9ddb-49eb-a229-2967d0f506e7";"4/5/2016 6:27:42 PM";"True";"Removing";"Removing 4 Old IP_Sets"
;;;;;;"N/A";"ef8105df-b303-4bfd-9029-fe7107efa204";"4/8/2016 5:19:54 PM";"True";"InfoONly";"Information - read description"
;;;;;;"N/A";"5cfb403a-fd60-418e-b810-6dfa304bfc50";"4/8/2016 5:19:54 PM";"True";"InfoONly";"Information - read description"
"4/14/2016 12:00:00 AM";"Required";"Office 365 Portal";"False";"TCP";"443";"portal.microsoftonline.com";"8e272aa8-da64-4453-8ce3-a78011351710";"4/14/2016 12:48:53 PM";"True";"Adding";"Adding 1 New FQDNs"
"4/14/2016 12:00:00 AM";"Optional";"Federation with Skype and public IM connectivity: Contact picture retrieval";"False";"TCP";"443";"*.api.skype.com";"a41a3d57-f9eb-4cda-988b-decc6f75aace";"4/14/2016 12:48:53 PM";"True";"Adding";"Adding 3 New FQDNs"
"4/14/2016 12:00:00 AM";"Optional";"Federation with Skype and public IM connectivity: Contact picture retrieval";"False";"TCP";"443";"*.users.storage.live.com";"a41a3d57-f9eb-4cda-988b-decc6f75aace";"4/14/2016 12:48:53 PM";"True";"Adding";"Adding 3 New FQDNs"
"4/14/2016 12:00:00 AM";"Optional";"Federation with Skype and public IM connectivity: Skype Search";"False";"TCP";"80";"Graph.skype.com";"a41a3d57-f9eb-4cda-988b-decc6f75aace";"4/14/2016 12:48:53 PM";"True";"Adding";"Adding 3 New FQDNs"
"4/8/2016 12:00:00 AM";"Required";"Office 365 ProPlus download";"False";"TCP";"80 and 443";"officecdn.microsoft.com.edgesuite.net";"04cfc402-afd6-4018-af81-06dfb303bfd5";"4/20/2016 7:08:01 PM";"True";"Adding";"Adding 2 New FQDNs"
"4/8/2016 12:00:00 AM";"Required";"Office 365 ProPlus download";"False";"TCP";"80 and 443";"officecdn.microsoft.com.edgekey.net";"04cfc402-afd6-4018-af81-06dfb303bfd5";"4/20/2016 7:08:01 PM";"True";"Adding";"Adding 2 New FQDNs"
"4/22/2016 12:00:00 AM";"Required";"Office 365 shared infrastructure";"False";"TCP";"443";"officeclient.microsoft.com";"fd6018ef-8106-4dfa-b04b-fc5029fe7007";"4/20/2016 7:08:01 PM";"True";"Adding";"Adding 1 New FQDNs"
;;;;;;"N/A";"dfb303bf-d502-49fe-b107-efa204cfc402";"4/20/2016 7:08:01 PM";"True";"InfoONly";"Information - read description"
"5/22/2016 12:00:00 AM";"Optional";"Office 365 shared infrastructure";"False";"TCP";"443";"nexusrules.officeapps.live.com";"304cfc40-29fe-4701-bef9-205dfb303bfd";"4/20/2016 7:08:01 PM";"True";"Adding";"Adding 7 New FQDNs"
"5/22/2016 12:00:00 AM";"Optional";"Cloud App Security";"False";"TCP";"443";"*.Portal.cloudappsecurity.com";"304cfc40-29fe-4701-bef9-205dfb303bfd";"4/20/2016 7:08:01 PM";"True";"Adding";"Adding 7 New FQDNs"
"5/22/2016 12:00:00 AM";"Optional";"Security and Compliance export";"False";"TCP";"443";"protection.office.com";"304cfc40-29fe-4701-bef9-205dfb303bfd";"4/20/2016 7:08:01 PM";"True";"Adding";"Adding 7 New FQDNs"
"5/22/2016 12:00:00 AM";"Optional";"Security and Compliance export";"False";"TCP";"443";"*.blob.core.windows.net";"304cfc40-29fe-4701-bef9-205dfb303bfd";"4/20/2016 7:08:01 PM";"True";"Adding";"Adding 7 New FQDNs"
"5/22/2016 12:00:00 AM";"Optional";"Security and Compliance export";"False";"TCP";"443";"office365zoom.cloudapp.net";"304cfc40-29fe-4701-bef9-205dfb303bfd";"4/20/2016 7:08:01 PM";"True";"Adding";"Adding 7 New FQDNs"
"5/22/2016 12:00:00 AM";"Optional";"Security and Compliance export";"False";"TCP";"443";"equivioprod*.cloudapp.net";"304cfc40-29fe-4701-bef9-205dfb303bfd";"4/20/2016 7:08:01 PM";"True";"Adding";"Adding 7 New FQDNs"
"5/22/2016 12:00:00 AM";"Optional";"Security and Compliance export";"False";"TCP";"443";"zoom-cs-prod*.cloudapp.net";"304cfc40-29fe-4701-bef9-205dfb303bfd";"4/20/2016 7:08:01 PM";"True";"Adding";"Adding 7 New FQDNs"
"5/22/2016 12:00:00 AM";"Optional";"Cloud App Security";"False";"TCP";"443";"104.42.231.28";"cfc402af-e701-47ef-9205-dfb303bfd501";"4/20/2016 7:08:01 PM";"True";"Adding";"Adding 3 New IP_Sets"
"5/22/2016 12:00:00 AM";"Optional";"Cloud App Security";"False";"TCP";"443";"104.209.35.177";"cfc402af-e701-47ef-9205-dfb303bfd501";"4/20/2016 7:08:01 PM";"True";"Adding";"Adding 3 New IP_Sets"
"5/22/2016 12:00:00 AM";"Optional";"Cloud App Security";"False";"TCP";"443";"13.91.98.185";"cfc402af-e701-47ef-9205-dfb303bfd501";"4/20/2016 7:08:01 PM";"True";"Adding";"Adding 3 New IP_Sets"
;;;;;;"N/A";"fd5019fe-8106-4efa-a04c-fc402afe6017";"4/20/2016 7:08:01 PM";"True";"InfoONly";"Information - read description"
"5/1/2016 12:00:00 AM";"Required";"Office Online";"False";"TCP";"443";"40.76.54.124";"4cfc402a-fd60-418e-b810-6dfb303bfd50";"4/29/2016 5:53:13 PM";"True";"Adding";"Adding 2 New IP_Sets"
"5/1/2016 12:00:00 AM";"Required";"Office Online";"False";"TCP";"443";"104.215.194.17";"4cfc402a-fd60-418e-b810-6dfb303bfd50";"4/29/2016 5:53:13 PM";"True";"Adding";"Adding 2 New IP_Sets"
"6/1/2016 12:00:00 AM";"Required";"Office Online";"False";"TCP";"443";"13.92.126.26";"fa304bfc-5029-4fe7-907e-f9205cfb403a";"4/29/2016 5:53:14 PM";"True";"Removing";"Removing 8 Old IP_Sets"
"6/1/2016 12:00:00 AM";"Required";"Office Online";"False";"TCP";"443";"23.103.183.0/26";"fa304bfc-5029-4fe7-907e-f9205cfb403a";"4/29/2016 5:53:14 PM";"True";"Removing";"Removing 8 Old IP_Sets"
"6/1/2016 12:00:00 AM";"Required";"Office Online";"False";"TCP";"443";"40.112.215.106";"fa304bfc-5029-4fe7-907e-f9205cfb403a";"4/29/2016 5:53:14 PM";"True";"Removing";"Removing 8 Old IP_Sets"
"6/1/2016 12:00:00 AM";"Required";"Office Online";"False";"TCP";"443";"40.121.80.219";"fa304bfc-5029-4fe7-907e-f9205cfb403a";"4/29/2016 5:53:14 PM";"True";"Removing";"Removing 8 Old IP_Sets"
"6/1/2016 12:00:00 AM";"Required";"Office Online";"False";"TCP";"443";"134.170.27.64/26";"fa304bfc-5029-4fe7-907e-f9205cfb403a";"4/29/2016 5:53:14 PM";"True";"Removing";"Removing 8 Old IP_Sets"
"6/1/2016 12:00:00 AM";"Required";"Office Online";"False";"TCP";"443";"134.170.48.0/26";"fa304bfc-5029-4fe7-907e-f9205cfb403a";"4/29/2016 5:53:14 PM";"True";"Removing";"Removing 8 Old IP_Sets"
"6/1/2016 12:00:00 AM";"Required";"Office Online";"False";"TCP";"443";"134.170.65.64/26";"fa304bfc-5029-4fe7-907e-f9205cfb403a";"4/29/2016 5:53:14 PM";"True";"Removing";"Removing 8 Old IP_Sets"
"6/1/2016 12:00:00 AM";"Required";"Office Online";"False";"TCP";"443";"134.170.170.64/26";"fa304bfc-5029-4fe7-907e-f9205cfb403a";"4/29/2016 5:53:14 PM";"True";"Removing";"Removing 8 Old IP_Sets"
"6/1/2016 12:00:00 AM";"Required";"Portal and Shared";"False";"TCP";"443";"134.170.0.0/16";"205cfb40-3afd-4601-8ef8-106dfa304bfc";"4/29/2016 5:53:15 PM";"True";"Removing";"Removing 2 Old IP_Sets"
"6/1/2016 12:00:00 AM";"Required";"Portal and Shared";"False";"TCP";"443";"111.221.16.0/21";"205cfb40-3afd-4601-8ef8-106dfa304bfc";"4/29/2016 5:53:15 PM";"True";"Removing";"Removing 2 Old IP_Sets"
"6/1/2016 12:00:00 AM";"Required";"Authentication and identity";"False";"TCP";"443";"157.56.0.0/16";"f9205cfb-303b-4fd6-818f-e8106dfa204c";"4/29/2016 5:52:16 PM";"True";"Removing";"Removing 3 Old IP_Sets"
"6/1/2016 12:00:00 AM";"Required";"Authentication and identity";"False";"TCP";"443";"191.234.6.0/24";"f9205cfb-303b-4fd6-818f-e8106dfa204c";"4/29/2016 5:52:16 PM";"True";"Removing";"Removing 3 Old IP_Sets"
"6/1/2016 12:00:00 AM";"Required";"Authentication and identity";"False";"TCP";"443";"132.245.0.0/16";"f9205cfb-303b-4fd6-818f-e8106dfa204c";"4/29/2016 5:52:16 PM";"True";"Removing";"Removing 3 Old IP_Sets"
;;;;;;"N/A";"c402afe6-017e-4f92-85df-b303bfd5019f";"4/29/2016 5:52:17 PM";"True";"InfoONly";"Information - read description"
"6/1/2016 12:00:00 AM";"Required";"Skype for Business Online";"False";"TCP";"443";"131.253.128.128/25";"02afe701-7ef9-4205-9fb3-03bfd5018fe8";"4/29/2016 5:52:18 PM";"True";"Removing";"Removing 48 Old IP_Sets"
"6/1/2016 12:00:00 AM";"Required";"Skype for Business Online";"False";"TCP";"443";"131.253.129.0/25";"02afe701-7ef9-4205-9fb3-03bfd5018fe8";"4/29/2016 5:52:18 PM";"True";"Removing";"Removing 48 Old IP_Sets"
"6/1/2016 12:00:00 AM";"Required";"Skype for Business Online";"False";"TCP";"443";"131.253.129.128/26";"02afe701-7ef9-4205-9fb3-03bfd5018fe8";"4/29/2016 5:52:18 PM";"True";"Removing";"Removing 48 Old IP_Sets"
"6/1/2016 12:00:00 AM";"Required";"Skype for Business Online";"False";"TCP";"443";"131.253.129.143";"02afe701-7ef9-4205-9fb3-03bfd5018fe8";"4/29/2016 5:52:18 PM";"True";"Removing";"Removing 48 Old IP_Sets"
"6/1/2016 12:00:00 AM";"Required";"Skype for Business Online";"False";"TCP";"443";"131.253.130.0/25";"02afe701-7ef9-4205-9fb3-03bfd5018fe8";"4/29/2016 5:52:18 PM";"True";"Removing";"Removing 48 Old IP_Sets"
"6/1/2016 12:00:00 AM";"Required";"Skype for Business Online";"False";"TCP";"443";"131.253.130.128/26";"02afe701-7ef9-4205-9fb3-03bfd5018fe8";"4/29/2016 5:52:18 PM";"True";"Removing";"Removing 48 Old IP_Sets"
"6/1/2016 12:00:00 AM";"Required";"Skype for Business Online";"False";"TCP";"443";"131.253.130.192/26";"02afe701-7ef9-4205-9fb3-03bfd5018fe8";"4/29/2016 5:52:18 PM";"True";"Removing";"Removing 48 Old IP_Sets"
"6/1/2016 12:00:00 AM";"Required";"Skype for Business Online";"False";"TCP";"443";"131.253.131.0/25";"02afe701-7ef9-4205-9fb3-03bfd5018fe8";"4/29/2016 5:52:18 PM";"True";"Removing";"Removing 48 Old IP_Sets"
"6/1/2016 12:00:00 AM";"Required";"Skype for Business Online";"False";"TCP";"443";"131.253.131.128/26";"02afe701-7ef9-4205-9fb3-03bfd5018fe8";"4/29/2016 5:52:18 PM";"True";"Removing";"Removing 48 Old IP_Sets"
"6/1/2016 12:00:00 AM";"Required";"Skype for Business Online";"False";"TCP";"443";"131.253.132.0/25";"02afe701-7ef9-4205-9fb3-03bfd5018fe8";"4/29/2016 5:52:18 PM";"True";"Removing";"Removing 48 Old IP_Sets"
"6/1/2016 12:00:00 AM";"Required";"Skype for Business Online";"False";"TCP";"443";"131.253.133.0/25";"02afe701-7ef9-4205-9fb3-03bfd5018fe8";"4/29/2016 5:52:18 PM";"True";"Removing";"Removing 48 Old IP_Sets"
"6/1/2016 12:00:00 AM";"Required";"Skype for Business Online";"False";"TCP";"443";"131.253.134.0/25";"02afe701-7ef9-4205-9fb3-03bfd5018fe8";"4/29/2016 5:52:18 PM";"True";"Removing";"Removing 48 Old IP_Sets"
"6/1/2016 12:00:00 AM";"Required";"Skype for Business Online";"False";"TCP";"443";"131.253.134.128/25";"02afe701-7ef9-4205-9fb3-03bfd5018fe8";"4/29/2016 5:52:18 PM";"True";"Removing";"Removing 48 Old IP_Sets"
"6/1/2016 12:00:00 AM";"Required";"Skype for Business Online";"False";"TCP";"443";"131.253.135.128/25";"02afe701-7ef9-4205-9fb3-03bfd5018fe8";"4/29/2016 5:52:18 PM";"True";"Removing";"Removing 48 Old IP_Sets"
"6/1/2016 12:00:00 AM";"Required";"Skype for Business Online";"False";"TCP";"443";"131.253.136.0/25";"02afe701-7ef9-4205-9fb3-03bfd5018fe8";"4/29/2016 5:52:18 PM";"True";"Removing";"Removing 48 Old IP_Sets"
"6/1/2016 12:00:00 AM";"Required";"Skype for Business Online";"False";"TCP";"443";"131.253.136.128/25";"02afe701-7ef9-4205-9fb3-03bfd5018fe8";"4/29/2016 5:52:18 PM";"True";"Removing";"Removing 48 Old IP_Sets"
"6/1/2016 12:00:00 AM";"Required";"Skype for Business Online";"False";"TCP";"443";"131.253.137.0/25";"02afe701-7ef9-4205-9fb3-03bfd5018fe8";"4/29/2016 5:52:18 PM";"True";"Removing";"Removing 48 Old IP_Sets"
"6/1/2016 12:00:00 AM";"Required";"Skype for Business Online";"False";"TCP";"443";"131.253.137.128/25";"02afe701-7ef9-4205-9fb3-03bfd5018fe8";"4/29/2016 5:52:18 PM";"True";"Removing";"Removing 48 Old IP_Sets"
"6/1/2016 12:00:00 AM";"Required";"Skype for Business Online";"False";"TCP";"443";"131.253.138.0/25";"02afe701-7ef9-4205-9fb3-03bfd5018fe8";"4/29/2016 5:52:18 PM";"True";"Removing";"Removing 48 Old IP_Sets"
"6/1/2016 12:00:00 AM";"Required";"Skype for Business Online";"False";"TCP";"443";"131.253.138.128/25";"02afe701-7ef9-4205-9fb3-03bfd5018fe8";"4/29/2016 5:52:18 PM";"True";"Removing";"Removing 48 Old IP_Sets"
"6/1/2016 12:00:00 AM";"Required";"Skype for Business Online";"False";"TCP";"443";"131.253.139.128/25";"02afe701-7ef9-4205-9fb3-03bfd5018fe8";"4/29/2016 5:52:18 PM";"True";"Removing";"Removing 48 Old IP_Sets"
"6/1/2016 12:00:00 AM";"Required";"Skype for Business Online";"False";"TCP";"443";"131.253.140.0/25";"02afe701-7ef9-4205-9fb3-03bfd5018fe8";"4/29/2016 5:52:18 PM";"True";"Removing";"Removing 48 Old IP_Sets"
"6/1/2016 12:00:00 AM";"Required";"Skype for Business Online";"False";"TCP";"443";"131.253.140.128/25";"02afe701-7ef9-4205-9fb3-03bfd5018fe8";"4/29/2016 5:52:18 PM";"True";"Removing";"Removing 48 Old IP_Sets"
"6/1/2016 12:00:00 AM";"Required";"Skype for Business Online";"False";"TCP";"443";"131.253.141.0/25";"02afe701-7ef9-4205-9fb3-03bfd5018fe8";"4/29/2016 5:52:18 PM";"True";"Removing";"Removing 48 Old IP_Sets"
"6/1/2016 12:00:00 AM";"Required";"Skype for Business Online";"False";"TCP";"443";"131.253.141.128/25";"02afe701-7ef9-4205-9fb3-03bfd5018fe8";"4/29/2016 5:52:18 PM";"True";"Removing";"Removing 48 Old IP_Sets"
"6/1/2016 12:00:00 AM";"Required";"Skype for Business Online";"False";"TCP";"443";"131.253.142.128/25";"02afe701-7ef9-4205-9fb3-03bfd5018fe8";"4/29/2016 5:52:18 PM";"True";"Removing";"Removing 48 Old IP_Sets"
"6/1/2016 12:00:00 AM";"Required";"Skype for Business Online";"False";"TCP";"443";"131.253.144.128/25";"02afe701-7ef9-4205-9fb3-03bfd5018fe8";"4/29/2016 5:52:18 PM";"True";"Removing";"Removing 48 Old IP_Sets"
"6/1/2016 12:00:00 AM";"Required";"Skype for Business Online";"False";"TCP";"443";"131.253.145.0/25";"02afe701-7ef9-4205-9fb3-03bfd5018fe8";"4/29/2016 5:52:18 PM";"True";"Removing";"Removing 48 Old IP_Sets"
"6/1/2016 12:00:00 AM";"Required";"Skype for Business Online";"False";"TCP";"443";"131.253.145.128/25";"02afe701-7ef9-4205-9fb3-03bfd5018fe8";"4/29/2016 5:52:18 PM";"True";"Removing";"Removing 48 Old IP_Sets"
"6/1/2016 12:00:00 AM";"Required";"Skype for Business Online";"False";"TCP";"443";"131.253.160.0/26";"02afe701-7ef9-4205-9fb3-03bfd5018fe8";"4/29/2016 5:52:18 PM";"True";"Removing";"Removing 48 Old IP_Sets"
"6/1/2016 12:00:00 AM";"Required";"Skype for Business Online";"False";"TCP";"443";"131.253.160.128/26";"02afe701-7ef9-4205-9fb3-03bfd5018fe8";"4/29/2016 5:52:18 PM";"True";"Removing";"Removing 48 Old IP_Sets"
"6/1/2016 12:00:00 AM";"Required";"Skype for Business Online";"False";"TCP";"443";"131.253.160.64/26";"02afe701-7ef9-4205-9fb3-03bfd5018fe8";"4/29/2016 5:52:18 PM";"True";"Removing";"Removing 48 Old IP_Sets"
